"id","scientific","english","region","abundance_estimate","abundance_lower","abundance_upper","density_estimate","density_lower","density_upper","areakmsq"
"TEWA","Oreothlypis peregrina","Tennessee Warbler","8-2 Boreal Softwood Shield, East",10.3,9.84,10.7,0.218,0.208,0.226,0.473
"TEWA","Oreothlypis peregrina","Tennessee Warbler","8-3 Boreal Softwood Shield, Newfoundland",0.412,0.269,0.527,0.0437,0.0285,0.0558,0.0945
"TOSO","Myadestes townsendi","Townsend's Solitaire","Canada",2.07,1.86,2.39,0.0033,0.003,0.0038,6.2
"TOSO","Myadestes townsendi","Townsend's Solitaire","4 Northwestern Interior Forest",0.325,0.237,0.435,0.006,0.0043,0.008,0.546
"TOSO","Myadestes townsendi","Townsend's Solitaire","5 Northern Pacific Rainforest",0.188,0.162,0.214,0.0142,0.0122,0.0162,0.132
"TOSO","Myadestes townsendi","Townsend's Solitaire","6 Boreal Taiga Plains",0.228,0.172,0.288,0.0019,0.0015,0.0024,1.18
"TOSO","Myadestes townsendi","Townsend's Solitaire","7 Taiga Shield & Hudson Plains",0.0244,0.002,0.0487,2e-04,0,3e-04,1.49
"TOSO","Myadestes townsendi","Townsend's Solitaire","8 Boreal Softwood Shield",0.0047,0.0019,0.0086,0,0,1e-04,1.31
"TOSO","Myadestes townsendi","Townsend's Solitaire","9 Great Basin",0.24,0.197,0.274,0.0434,0.0358,0.0497,0.0552
"TOSO","Myadestes townsendi","Townsend's Solitaire","10 Northern Rockies",1.05,0.898,1.22,0.0282,0.0241,0.0328,0.372
"TOSO","Myadestes townsendi","Townsend's Solitaire","11 Prairie Potholes",0.032,0.0202,0.0494,7e-04,5e-04,0.0011,0.444
"TOSO","Myadestes townsendi","Townsend's Solitaire","12 Boreal Hardwood Transition",2e-04,1e-04,7e-04,0,0,0,0.373
"TOSO","Myadestes townsendi","Townsend's Solitaire","13 Lower Great Lakes/St. Lawrence Plain",0,0,0,0,0,0,0.102
"TOSO","Myadestes townsendi","Townsend's Solitaire","14 Atlantic Northern Forest",0,0,0,0,0,0,0.193
"TOSO","Myadestes townsendi","Townsend's Solitaire","6-0 Boreal Taiga Plains, South",0.146,0.103,0.19,0.0019,0.0014,0.0025,0.756
"TOSO","Myadestes townsendi","Townsend's Solitaire","6-1 Boreal Taiga Plains, North",0.0829,0.0451,0.117,0.0019,0.0011,0.0027,0.428
"TOSO","Myadestes townsendi","Townsend's Solitaire","7-0 Taiga Shield & Hudson Plains, West",0.0241,0.002,0.0467,4e-04,0,8e-04,0.561
"TOSO","Myadestes townsendi","Townsend's Solitaire","7-1 Taiga Shield & Hudson Plains, East",6e-04,0,0.0025,0,0,0,0.925
"TOSO","Myadestes townsendi","Townsend's Solitaire","8-0 Boreal Softwood Shield, West",0.0046,0.0019,0.0085,1e-04,1e-04,2e-04,0.348
"TOSO","Myadestes townsendi","Townsend's Solitaire","8-1 Boreal Softwood Shield, Ontario",0,0,2e-04,0,0,0,0.395
"TOSO","Myadestes townsendi","Townsend's Solitaire","8-2 Boreal Softwood Shield, East",0,0,0,0,0,0,0.473
"TOSO","Myadestes townsendi","Townsend's Solitaire","8-3 Boreal Softwood Shield, Newfoundland",0,0,0,0,0,0,0.0945
"TOWA","Setophaga townsendi","Townsend's Warbler","Canada",18.2,17,19.1,0.0293,0.0275,0.0308,6.2
"TOWA","Setophaga townsendi","Townsend's Warbler","4 Northwestern Interior Forest",2.29,1.91,2.78,0.042,0.0349,0.0509,0.546
"TOWA","Setophaga townsendi","Townsend's Warbler","5 Northern Pacific Rainforest",5.74,5.33,6.39,0.434,0.403,0.483,0.132
"TOWA","Setophaga townsendi","Townsend's Warbler","6 Boreal Taiga Plains",0.703,0.613,0.841,0.0059,0.0052,0.0071,1.18
"TOWA","Setophaga townsendi","Townsend's Warbler","7 Taiga Shield & Hudson Plains",0.002,6e-04,0.0043,0,0,0,1.49
"TOWA","Setophaga townsendi","Townsend's Warbler","8 Boreal Softwood Shield",0.0212,0.0072,0.035,2e-04,1e-04,3e-04,1.31
"TOWA","Setophaga townsendi","Townsend's Warbler","9 Great Basin",1.73,1.59,1.83,0.314,0.289,0.331,0.0552
"TOWA","Setophaga townsendi","Townsend's Warbler","10 Northern Rockies",7.49,6.99,7.96,0.201,0.188,0.214,0.372
"TOWA","Setophaga townsendi","Townsend's Warbler","11 Prairie Potholes",0.172,0.139,0.212,0.0039,0.0031,0.0048,0.444
"TOWA","Setophaga townsendi","Townsend's Warbler","12 Boreal Hardwood Transition",0.0018,9e-04,0.0033,0,0,1e-04,0.373
"TOWA","Setophaga townsendi","Townsend's Warbler","13 Lower Great Lakes/St. Lawrence Plain",0,0,0,0,0,0,0.102
"TOWA","Setophaga townsendi","Townsend's Warbler","14 Atlantic Northern Forest",0,0,0,0,0,0,0.193
"TOWA","Setophaga townsendi","Townsend's Warbler","6-0 Boreal Taiga Plains, South",0.596,0.498,0.711,0.0079,0.0066,0.0094,0.756
"TOWA","Setophaga townsendi","Townsend's Warbler","6-1 Boreal Taiga Plains, North",0.108,0.0502,0.153,0.0025,0.0012,0.0036,0.428
"TOWA","Setophaga townsendi","Townsend's Warbler","7-0 Taiga Shield & Hudson Plains, West",0.002,6e-04,0.0043,0,0,1e-04,0.561
"TOWA","Setophaga townsendi","Townsend's Warbler","7-1 Taiga Shield & Hudson Plains, East",0,0,0,0,0,0,0.925
"TOWA","Setophaga townsendi","Townsend's Warbler","8-0 Boreal Softwood Shield, West",0.0212,0.0072,0.035,6e-04,2e-04,0.001,0.348
"TOWA","Setophaga townsendi","Townsend's Warbler","8-1 Boreal Softwood Shield, Ontario",0,0,1e-04,0,0,0,0.395
"TOWA","Setophaga townsendi","Townsend's Warbler","8-2 Boreal Softwood Shield, East",0,0,0,0,0,0,0.473
"TOWA","Setophaga townsendi","Townsend's Warbler","8-3 Boreal Softwood Shield, Newfoundland",0,0,0,0,0,0,0.0945
"TRES","Tachycineta bicolor","Tree Swallow","Canada",30.6,28.5,32.2,0.0493,0.0459,0.0519,6.2
"TRES","Tachycineta bicolor","Tree Swallow","4 Northwestern Interior Forest",0.413,0.321,0.538,0.0076,0.0059,0.0099,0.546
"TRES","Tachycineta bicolor","Tree Swallow","5 Northern Pacific Rainforest",0.225,0.186,0.284,0.017,0.0141,0.0214,0.132
"TRES","Tachycineta bicolor","Tree Swallow","6 Boreal Taiga Plains",2.61,2.42,2.79,0.022,0.0204,0.0235,1.18
"TRES","Tachycineta bicolor","Tree Swallow","7 Taiga Shield & Hudson Plains",6.48,5.11,7.38,0.0435,0.0343,0.0496,1.49
"TRES","Tachycineta bicolor","Tree Swallow","8 Boreal Softwood Shield",7.27,6.12,8.08,0.0553,0.0465,0.0615,1.31
"TRES","Tachycineta bicolor","Tree Swallow","9 Great Basin",0.153,0.134,0.173,0.0277,0.0243,0.0313,0.0552
"TRES","Tachycineta bicolor","Tree Swallow","10 Northern Rockies",0.943,0.845,1.02,0.0253,0.0227,0.0274,0.372
"TRES","Tachycineta bicolor","Tree Swallow","11 Prairie Potholes",2.79,2.62,2.94,0.0628,0.059,0.0663,0.444
"TRES","Tachycineta bicolor","Tree Swallow","12 Boreal Hardwood Transition",3.83,3.4,4.45,0.103,0.091,0.119,0.373
"TRES","Tachycineta bicolor","Tree Swallow","13 Lower Great Lakes/St. Lawrence Plain",2.48,2.27,2.77,0.244,0.223,0.272,0.102
"TRES","Tachycineta bicolor","Tree Swallow","14 Atlantic Northern Forest",3.37,3.12,3.85,0.175,0.162,0.199,0.193
"TRES","Tachycineta bicolor","Tree Swallow","6-0 Boreal Taiga Plains, South",2.35,2.24,2.49,0.031,0.0296,0.033,0.756
"TRES","Tachycineta bicolor","Tree Swallow","6-1 Boreal Taiga Plains, North",0.225,0.165,0.304,0.0053,0.0039,0.0071,0.428
"TRES","Tachycineta bicolor","Tree Swallow","7-0 Taiga Shield & Hudson Plains, West",0.42,0.212,0.842,0.0075,0.0038,0.015,0.561
"TRES","Tachycineta bicolor","Tree Swallow","7-1 Taiga Shield & Hudson Plains, East",5.95,4.57,6.93,0.0643,0.0494,0.075,0.925
"TRES","Tachycineta bicolor","Tree Swallow","8-0 Boreal Softwood Shield, West",0.754,0.62,0.847,0.0216,0.0178,0.0243,0.348
"TRES","Tachycineta bicolor","Tree Swallow","8-1 Boreal Softwood Shield, Ontario",1.19,1.04,1.48,0.0302,0.0264,0.0375,0.395
"TRES","Tachycineta bicolor","Tree Swallow","8-2 Boreal Softwood Shield, East",3,2.82,3.18,0.0634,0.0596,0.0673,0.473
"TRES","Tachycineta bicolor","Tree Swallow","8-3 Boreal Softwood Shield, Newfoundland",2.18,1.24,2.81,0.231,0.131,0.297,0.0945
"UPSA","Bartramia longicauda","Upland Sandpiper","Canada",0.53,0.505,0.579,9e-04,8e-04,9e-04,6.2
"UPSA","Bartramia longicauda","Upland Sandpiper","4 Northwestern Interior Forest",0.0069,0.001,0.0194,1e-04,0,4e-04,0.546
"UPSA","Bartramia longicauda","Upland Sandpiper","5 Northern Pacific Rainforest",1e-04,0,7e-04,0,0,1e-04,0.132
"UPSA","Bartramia longicauda","Upland Sandpiper","6 Boreal Taiga Plains",0.0916,0.0762,0.106,8e-04,6e-04,9e-04,1.18
"UPSA","Bartramia longicauda","Upland Sandpiper","7 Taiga Shield & Hudson Plains",0.0012,5e-04,0.0023,0,0,0,1.49
"UPSA","Bartramia longicauda","Upland Sandpiper","8 Boreal Softwood Shield",0.0196,0.0112,0.0289,1e-04,1e-04,2e-04,1.31
"UPSA","Bartramia longicauda","Upland Sandpiper","9 Great Basin",0,0,1e-04,0,0,0,0.0552
"UPSA","Bartramia longicauda","Upland Sandpiper","10 Northern Rockies",0.0058,0.0041,0.0084,2e-04,1e-04,2e-04,0.372
"UPSA","Bartramia longicauda","Upland Sandpiper","11 Prairie Potholes",0.308,0.28,0.327,0.007,0.0063,0.0074,0.444
"UPSA","Bartramia longicauda","Upland Sandpiper","12 Boreal Hardwood Transition",0.0507,0.0402,0.0665,0.0014,0.0011,0.0018,0.373
"UPSA","Bartramia longicauda","Upland Sandpiper","13 Lower Great Lakes/St. Lawrence Plain",0.0271,0.0238,0.0303,0.0027,0.0023,0.003,0.102
"UPSA","Bartramia longicauda","Upland Sandpiper","14 Atlantic Northern Forest",0.0199,0.0146,0.0246,0.001,8e-04,0.0013,0.193
"UPSA","Bartramia longicauda","Upland Sandpiper","6-0 Boreal Taiga Plains, South",0.0893,0.0749,0.104,0.0012,0.001,0.0014,0.756
"UPSA","Bartramia longicauda","Upland Sandpiper","6-1 Boreal Taiga Plains, North",0.0021,0.001,0.0034,0,0,1e-04,0.428
"UPSA","Bartramia longicauda","Upland Sandpiper","7-0 Taiga Shield & Hudson Plains, West",0.001,5e-04,0.0023,0,0,0,0.561
"UPSA","Bartramia longicauda","Upland Sandpiper","7-1 Taiga Shield & Hudson Plains, East",0,0,4e-04,0,0,0,0.925
"UPSA","Bartramia longicauda","Upland Sandpiper","8-0 Boreal Softwood Shield, West",0.0111,0.0071,0.0161,3e-04,2e-04,5e-04,0.348
"UPSA","Bartramia longicauda","Upland Sandpiper","8-1 Boreal Softwood Shield, Ontario",0.0042,0.0012,0.0081,1e-04,0,2e-04,0.395
"UPSA","Bartramia longicauda","Upland Sandpiper","8-2 Boreal Softwood Shield, East",0.0035,0.0012,0.0068,1e-04,0,1e-04,0.473
"UPSA","Bartramia longicauda","Upland Sandpiper","8-3 Boreal Softwood Shield, Newfoundland",0,0,0,0,0,0,0.0945
"VATH","Ixoreus naevius","Varied Thrush","Canada",8.69,8.3,8.94,0.014,0.0134,0.0144,6.2
"VATH","Ixoreus naevius","Varied Thrush","4 Northwestern Interior Forest",2.32,2.1,2.45,0.0425,0.0384,0.045,0.546
"VATH","Ixoreus naevius","Varied Thrush","5 Northern Pacific Rainforest",2.09,1.95,2.24,0.158,0.148,0.169,0.132
"VATH","Ixoreus naevius","Varied Thrush","6 Boreal Taiga Plains",0.727,0.611,0.821,0.0061,0.0052,0.0069,1.18
"VATH","Ixoreus naevius","Varied Thrush","7 Taiga Shield & Hudson Plains",0.011,0.0043,0.0193,1e-04,0,1e-04,1.49
"VATH","Ixoreus naevius","Varied Thrush","8 Boreal Softwood Shield",0.0121,0.0034,0.0238,1e-04,0,2e-04,1.31
"VATH","Ixoreus naevius","Varied Thrush","9 Great Basin",0.277,0.251,0.301,0.0502,0.0456,0.0546,0.0552
"VATH","Ixoreus naevius","Varied Thrush","10 Northern Rockies",3.18,2.99,3.33,0.0854,0.0804,0.0894,0.372
"VATH","Ixoreus naevius","Varied Thrush","11 Prairie Potholes",0.0698,0.0512,0.086,0.0016,0.0012,0.0019,0.444
"VATH","Ixoreus naevius","Varied Thrush","12 Boreal Hardwood Transition",8e-04,3e-04,0.0018,0,0,0,0.373
"VATH","Ixoreus naevius","Varied Thrush","13 Lower Great Lakes/St. Lawrence Plain",0,0,0,0,0,0,0.102
"VATH","Ixoreus naevius","Varied Thrush","14 Atlantic Northern Forest",0,0,0,0,0,0,0.193
"VATH","Ixoreus naevius","Varied Thrush","6-0 Boreal Taiga Plains, South",0.437,0.394,0.489,0.0058,0.0052,0.0065,0.756
"VATH","Ixoreus naevius","Varied Thrush","6-1 Boreal Taiga Plains, North",0.279,0.196,0.35,0.0065,0.0046,0.0082,0.428
"VATH","Ixoreus naevius","Varied Thrush","7-0 Taiga Shield & Hudson Plains, West",0.011,0.0043,0.0193,2e-04,1e-04,3e-04,0.561
"VATH","Ixoreus naevius","Varied Thrush","7-1 Taiga Shield & Hudson Plains, East",0,0,0,0,0,0,0.925
"VATH","Ixoreus naevius","Varied Thrush","8-0 Boreal Softwood Shield, West",0.0121,0.0034,0.0237,3e-04,1e-04,7e-04,0.348
"VATH","Ixoreus naevius","Varied Thrush","8-1 Boreal Softwood Shield, Ontario",0,0,1e-04,0,0,0,0.395
"VATH","Ixoreus naevius","Varied Thrush","8-2 Boreal Softwood Shield, East",0,0,0,0,0,0,0.473
"VATH","Ixoreus naevius","Varied Thrush","8-3 Boreal Softwood Shield, Newfoundland",0,0,0,0,0,0,0.0945
"VEER","Catharus fuscescens","Veery","Canada",11.1,10.8,11.4,0.0179,0.0174,0.0185,6.2
"VEER","Catharus fuscescens","Veery","4 Northwestern Interior Forest",0.0171,0.0119,0.024,3e-04,2e-04,4e-04,0.546
"VEER","Catharus fuscescens","Veery","5 Northern Pacific Rainforest",0.0732,0.0615,0.0883,0.0055,0.0047,0.0067,0.132
"VEER","Catharus fuscescens","Veery","6 Boreal Taiga Plains",0.609,0.557,0.648,0.0051,0.0047,0.0055,1.18
"VEER","Catharus fuscescens","Veery","7 Taiga Shield & Hudson Plains",0.464,0.298,0.661,0.0031,0.002,0.0044,1.49
"VEER","Catharus fuscescens","Veery","8 Boreal Softwood Shield",3.33,3.15,3.56,0.0253,0.024,0.0271,1.31
"VEER","Catharus fuscescens","Veery","9 Great Basin",0.0726,0.0639,0.0828,0.0132,0.0116,0.015,0.0552
"VEER","Catharus fuscescens","Veery","10 Northern Rockies",0.216,0.193,0.246,0.0058,0.0052,0.0066,0.372
"VEER","Catharus fuscescens","Veery","11 Prairie Potholes",0.383,0.352,0.411,0.0086,0.0079,0.0093,0.444
"VEER","Catharus fuscescens","Veery","12 Boreal Hardwood Transition",3.96,3.81,4.09,0.106,0.102,0.11,0.373
"VEER","Catharus fuscescens","Veery","13 Lower Great Lakes/St. Lawrence Plain",0.714,0.693,0.734,0.0702,0.0681,0.0721,0.102
"VEER","Catharus fuscescens","Veery","14 Atlantic Northern Forest",1.26,1.23,1.31,0.0655,0.0637,0.0679,0.193
"VEER","Catharus fuscescens","Veery","6-0 Boreal Taiga Plains, South",0.596,0.545,0.632,0.0079,0.0072,0.0084,0.756
"VEER","Catharus fuscescens","Veery","6-1 Boreal Taiga Plains, North",0.0122,0.0054,0.0186,3e-04,1e-04,4e-04,0.428
"VEER","Catharus fuscescens","Veery","7-0 Taiga Shield & Hudson Plains, West",0.0542,0.0228,0.0789,0.001,4e-04,0.0014,0.561
"VEER","Catharus fuscescens","Veery","7-1 Taiga Shield & Hudson Plains, East",0.425,0.27,0.592,0.0046,0.0029,0.0064,0.925
"VEER","Catharus fuscescens","Veery","8-0 Boreal Softwood Shield, West",0.373,0.328,0.422,0.0107,0.0094,0.0121,0.348
"VEER","Catharus fuscescens","Veery","8-1 Boreal Softwood Shield, Ontario",1.72,1.59,1.87,0.0436,0.0402,0.0473,0.395
"VEER","Catharus fuscescens","Veery","8-2 Boreal Softwood Shield, East",1.23,1.11,1.34,0.0259,0.0235,0.0283,0.473
"VEER","Catharus fuscescens","Veery","8-3 Boreal Softwood Shield, Newfoundland",0.0094,0.0014,0.0225,0.001,1e-04,0.0024,0.0945
"VESP","Pooecetes gramineus","Vesper Sparrow","Canada",7.83,7.64,7.95,0.0126,0.0123,0.0128,6.2
"VESP","Pooecetes gramineus","Vesper Sparrow","4 Northwestern Interior Forest",0.0439,0.0306,0.058,8e-04,6e-04,0.0011,0.546
"VESP","Pooecetes gramineus","Vesper Sparrow","5 Northern Pacific Rainforest",0.14,0.122,0.154,0.0106,0.0092,0.0117,0.132
"VESP","Pooecetes gramineus","Vesper Sparrow","6 Boreal Taiga Plains",1.38,1.34,1.5,0.0117,0.0113,0.0127,1.18
"VESP","Pooecetes gramineus","Vesper Sparrow","7 Taiga Shield & Hudson Plains",0.032,0.0181,0.0571,2e-04,1e-04,4e-04,1.49
"VESP","Pooecetes gramineus","Vesper Sparrow","8 Boreal Softwood Shield",0.277,0.226,0.321,0.0021,0.0017,0.0024,1.31
"VESP","Pooecetes gramineus","Vesper Sparrow","9 Great Basin",0.114,0.107,0.127,0.0206,0.0193,0.0231,0.0552
"VESP","Pooecetes gramineus","Vesper Sparrow","10 Northern Rockies",0.56,0.534,0.592,0.015,0.0143,0.0159,0.372
"VESP","Pooecetes gramineus","Vesper Sparrow","11 Prairie Potholes",4.91,4.78,5.03,0.111,0.108,0.113,0.444
"VESP","Pooecetes gramineus","Vesper Sparrow","12 Boreal Hardwood Transition",0.196,0.177,0.215,0.0052,0.0048,0.0058,0.373
"VESP","Pooecetes gramineus","Vesper Sparrow","13 Lower Great Lakes/St. Lawrence Plain",0.111,0.106,0.12,0.0109,0.0104,0.0118,0.102
"VESP","Pooecetes gramineus","Vesper Sparrow","14 Atlantic Northern Forest",0.0487,0.0436,0.056,0.0025,0.0023,0.0029,0.193
"VESP","Pooecetes gramineus","Vesper Sparrow","6-0 Boreal Taiga Plains, South",1.36,1.31,1.48,0.018,0.0173,0.0196,0.756
"VESP","Pooecetes gramineus","Vesper Sparrow","6-1 Boreal Taiga Plains, North",0.0281,0.0102,0.0446,7e-04,2e-04,0.001,0.428
"VESP","Pooecetes gramineus","Vesper Sparrow","7-0 Taiga Shield & Hudson Plains, West",0.0191,0.0111,0.0295,3e-04,2e-04,5e-04,0.561
"VESP","Pooecetes gramineus","Vesper Sparrow","7-1 Taiga Shield & Hudson Plains, East",0.0096,0.0048,0.0382,1e-04,1e-04,4e-04,0.925
"VESP","Pooecetes gramineus","Vesper Sparrow","8-0 Boreal Softwood Shield, West",0.184,0.133,0.222,0.0053,0.0038,0.0064,0.348
"VESP","Pooecetes gramineus","Vesper Sparrow","8-1 Boreal Softwood Shield, Ontario",0.06,0.0474,0.0724,0.0015,0.0012,0.0018,0.395
"VESP","Pooecetes gramineus","Vesper Sparrow","8-2 Boreal Softwood Shield, East",0.0326,0.0187,0.043,7e-04,4e-04,9e-04,0.473
"VESP","Pooecetes gramineus","Vesper Sparrow","8-3 Boreal Softwood Shield, Newfoundland",0.0032,2e-04,0.0076,3e-04,0,8e-04,0.0945
"WAVI","Vireo gilvus","Warbling Vireo","Canada",37.5,36.7,38.8,0.0604,0.0591,0.0625,6.2
"WAVI","Vireo gilvus","Warbling Vireo","4 Northwestern Interior Forest",4.9,4.55,5.33,0.0898,0.0833,0.0976,0.546
"WAVI","Vireo gilvus","Warbling Vireo","5 Northern Pacific Rainforest",4.48,4.31,4.69,0.339,0.326,0.355,0.132
"WAVI","Vireo gilvus","Warbling Vireo","6 Boreal Taiga Plains",7.36,6.81,7.8,0.0622,0.0575,0.0659,1.18
"WAVI","Vireo gilvus","Warbling Vireo","7 Taiga Shield & Hudson Plains",0.264,0.134,0.313,0.0018,9e-04,0.0021,1.49
"WAVI","Vireo gilvus","Warbling Vireo","8 Boreal Softwood Shield",0.569,0.446,0.695,0.0043,0.0034,0.0053,1.31
"WAVI","Vireo gilvus","Warbling Vireo","9 Great Basin",2.22,2.17,2.3,0.403,0.393,0.417,0.0552
"WAVI","Vireo gilvus","Warbling Vireo","10 Northern Rockies",13.7,13.4,14.1,0.368,0.359,0.38,0.372
"WAVI","Vireo gilvus","Warbling Vireo","11 Prairie Potholes",2.44,2.3,2.59,0.055,0.0519,0.0583,0.444
"WAVI","Vireo gilvus","Warbling Vireo","12 Boreal Hardwood Transition",0.678,0.636,0.745,0.0182,0.017,0.02,0.373
"WAVI","Vireo gilvus","Warbling Vireo","13 Lower Great Lakes/St. Lawrence Plain",0.619,0.602,0.638,0.0608,0.0592,0.0627,0.102
"WAVI","Vireo gilvus","Warbling Vireo","14 Atlantic Northern Forest",0.235,0.213,0.253,0.0122,0.0111,0.0131,0.193
"WAVI","Vireo gilvus","Warbling Vireo","6-0 Boreal Taiga Plains, South",5.97,5.55,6.41,0.079,0.0735,0.0849,0.756
"WAVI","Vireo gilvus","Warbling Vireo","6-1 Boreal Taiga Plains, North",1.37,1.15,1.53,0.0321,0.0268,0.0359,0.428
"WAVI","Vireo gilvus","Warbling Vireo","7-0 Taiga Shield & Hudson Plains, West",0.251,0.122,0.3,0.0045,0.0022,0.0054,0.561
"WAVI","Vireo gilvus","Warbling Vireo","7-1 Taiga Shield & Hudson Plains, East",0.0121,0.0061,0.0167,1e-04,1e-04,2e-04,0.925
"WAVI","Vireo gilvus","Warbling Vireo","8-0 Boreal Softwood Shield, West",0.433,0.296,0.525,0.0124,0.0085,0.0151,0.348
"WAVI","Vireo gilvus","Warbling Vireo","8-1 Boreal Softwood Shield, Ontario",0.0814,0.0512,0.117,0.0021,0.0013,0.003,0.395
"WAVI","Vireo gilvus","Warbling Vireo","8-2 Boreal Softwood Shield, East",0.0673,0.0413,0.101,0.0014,9e-04,0.0021,0.473
"WAVI","Vireo gilvus","Warbling Vireo","8-3 Boreal Softwood Shield, Newfoundland",2e-04,0,9e-04,0,0,1e-04,0.0945
"WBNU","Sitta carolinensis","White-breasted Nuthatch","Canada",1.93,1.82,2.04,0.0031,0.0029,0.0033,6.2
"WBNU","Sitta carolinensis","White-breasted Nuthatch","4 Northwestern Interior Forest",0.0096,0.0058,0.0119,2e-04,1e-04,2e-04,0.546
"WBNU","Sitta carolinensis","White-breasted Nuthatch","5 Northern Pacific Rainforest",0.0248,0.0175,0.0353,0.0019,0.0013,0.0027,0.132
"WBNU","Sitta carolinensis","White-breasted Nuthatch","6 Boreal Taiga Plains",0.285,0.241,0.335,0.0024,0.002,0.0028,1.18
"WBNU","Sitta carolinensis","White-breasted Nuthatch","7 Taiga Shield & Hudson Plains",0.0192,0.0091,0.0326,1e-04,1e-04,2e-04,1.49
"WBNU","Sitta carolinensis","White-breasted Nuthatch","8 Boreal Softwood Shield",0.221,0.164,0.304,0.0017,0.0013,0.0023,1.31
"WBNU","Sitta carolinensis","White-breasted Nuthatch","9 Great Basin",0.0128,0.0078,0.0181,0.0023,0.0014,0.0033,0.0552
"WBNU","Sitta carolinensis","White-breasted Nuthatch","10 Northern Rockies",0.108,0.0854,0.137,0.0029,0.0023,0.0037,0.372
"WBNU","Sitta carolinensis","White-breasted Nuthatch","11 Prairie Potholes",0.179,0.159,0.204,0.004,0.0036,0.0046,0.444
"WBNU","Sitta carolinensis","White-breasted Nuthatch","12 Boreal Hardwood Transition",0.578,0.531,0.63,0.0155,0.0142,0.0169,0.373
"WBNU","Sitta carolinensis","White-breasted Nuthatch","13 Lower Great Lakes/St. Lawrence Plain",0.277,0.26,0.291,0.0272,0.0255,0.0286,0.102
"WBNU","Sitta carolinensis","White-breasted Nuthatch","14 Atlantic Northern Forest",0.197,0.168,0.223,0.0102,0.0087,0.0115,0.193
"WBNU","Sitta carolinensis","White-breasted Nuthatch","6-0 Boreal Taiga Plains, South",0.281,0.235,0.329,0.0037,0.0031,0.0043,0.756
"WBNU","Sitta carolinensis","White-breasted Nuthatch","6-1 Boreal Taiga Plains, North",0.0059,0.0028,0.0098,1e-04,1e-04,2e-04,0.428
"WBNU","Sitta carolinensis","White-breasted Nuthatch","7-0 Taiga Shield & Hudson Plains, West",0.0044,0.0018,0.0111,1e-04,0,2e-04,0.561
"WBNU","Sitta carolinensis","White-breasted Nuthatch","7-1 Taiga Shield & Hudson Plains, East",0.0145,0.0055,0.0229,2e-04,1e-04,2e-04,0.925
"WBNU","Sitta carolinensis","White-breasted Nuthatch","8-0 Boreal Softwood Shield, West",0.0503,0.0179,0.0779,0.0014,5e-04,0.0022,0.348
"WBNU","Sitta carolinensis","White-breasted Nuthatch","8-1 Boreal Softwood Shield, Ontario",0.115,0.0745,0.151,0.0029,0.0019,0.0038,0.395
"WBNU","Sitta carolinensis","White-breasted Nuthatch","8-2 Boreal Softwood Shield, East",0.0573,0.0425,0.0816,0.0012,9e-04,0.0017,0.473
"WBNU","Sitta carolinensis","White-breasted Nuthatch","8-3 Boreal Softwood Shield, Newfoundland",4e-04,0,9e-04,0,0,1e-04,0.0945
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Canada",24.3,22.3,25.7,0.0391,0.036,0.0414,6.2
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","4 Northwestern Interior Forest",5.81,5.4,6.67,0.106,0.099,0.122,0.546
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","5 Northern Pacific Rainforest",0.517,0.479,0.571,0.0391,0.0362,0.0432,0.132
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","6 Boreal Taiga Plains",4.78,4.02,5.35,0.0404,0.0339,0.0452,1.18
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","7 Taiga Shield & Hudson Plains",11.7,10.3,12.8,0.0788,0.0693,0.0863,1.49
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","8 Boreal Softwood Shield",0.648,0.47,0.823,0.0049,0.0036,0.0063,1.31
"WCSP","Zonotrichia leucophrys","White-crowned Sparrow","9 Great Basin",0.106,0.095,0.12,0.0191,0.0172,0.0217,0.0552
